id,subject
328,LGBT_people_from_Germany
329,Villa_Romana_prize_winners
329,German_printmakers
329,People_from_the_Province_of_Prussia
329,Recipients_of_the_Pour_le_Mérite_(civil_class)
329,German_lithographers
329,German_Expressionist_painters
329,German_communists
329,German_pacifists
329,German_sculptors
329,Modern_painters
329,Modern_printmakers
329,1867_births
329,1945_deaths
329,German_people_of_World_War_I
329,Modern_sculptors
329,People_from_Kaliningrad
329,German_women_painters
330,nA
331,nA
333,nA
334,nA
335,nA
336,nA
337,nA
338,nA
339,nA
340,19th-century_Austrian_people
340,Recipients_of_the_Austrian_Decoration_for_Science_and_Art
340,People_from_Litoměřice
340,1877_births
340,1959_deaths
340,Academy_of_Fine_Arts
340,_Munich_alumni
340,Austrian_etchers
340,Austrian_fantasy_writers
340,Austrian_illustrators
340,Austrian_novelists
340,Austrian_people_of_Bohemian_German_descent
340,Recipients_of_the_Grand_Austrian_State_Prize
341,nA
342,nA
343,nA
344,nA
346,nA
347,nA
348,nA
349,1899_births
349,1980_deaths
349,Austrian_film_actors
350,German_painters
350,1893_births
350,1958_deaths
351,People_from_Hagen
351,German_military_personnel_of_World_War_I
351,Artists_from_Berlin
351,German_sculptors
351,1892_births
351,1957_deaths
351,German_artists
351,People_from_Essen
352,nA
353,nA
354,nA
355,Recipients_of_the_Hanseatic_Cross
355,German_military_personnel_of_World_War_I
355,German_military_personnel_of_World_War_II
355,Recipients_of_the_Knight's_Cross
355,1893_births
355,1965_deaths
355,Recipients_of_the_Cross_of_Honor
355,Kriegsmarine_admirals
355,Recipients_of_the_Iron_Cross
355,Recipients_of_the_Gold_German_Cross
356,nA
357,1898_births
357,1993_deaths
357,German_women_painters
358,Burials_at_the_Jewish_cemetery_on_the_Mount_of_Olives
358,German_dramatists_and_playwrights
358,Israeli_people_of_German_descent
358,Jewish_poets
358,German_Jews
358,Kleist_Prize_winners
358,People_from_the_Rhine_Province
358,1869_births
358,1945_deaths
358,German_poets
358,German_women_writers
358,People_from_Elberfeld
358,People_from_Jerusalem
359,nA
360,nA
361,Ballets_designed_by_Fernand_Léger
361,French_military_personnel_of_World_War_I
361,People_from_Argentan
361,Male_film_directors
361,Alumni_of_the_Académie_Julian
361,French_film_directors
361,Modern_painters
361,Orphism
361,Purism
361,1881_births
361,1955_deaths
361,Ballet_designers
361,Cubist_artists
361,French_painters
362,20th-century_sculptors
362,People_from_Duisburg
362,Suicides_in_Germany
362,Sculptors_who_committed_suicide
362,German_sculptors
362,People_from_the_Rhine_Province
362,1881_births
362,1919_deaths
362,Modern_sculptors
363,nA
364,Auschwitz_concentration_camp_victims
364,German_painters
364,German_Jews
364,Modern_painters
364,1875_births
364,1944_deaths
364,Painters_who_died_in_Nazi_concentration_camps
364,German_civilians_killed_in_World_War_II
364,Jewish_painters
365,nA
366,German_painters
366,German_printmakers
366,Impressionist_painters
366,Artists_from_Berlin
366,German_Impressionist_painters
366,German_Jews
366,1847_births
366,1935_deaths
366,German_people_of_the_Franco-Prussian_War
366,Jewish_painters
366,People_from_the_Province_of_Brandenburg
367,nA
368,nA
369,Russian_Jews
369,Russian_painters
369,Soviet_artists
369,People_from_Pochinok
369,Russian_graphic_designers
369,Faculty_of_Vkhutemas
369,Jewish_socialists
369,Russian_architects
369,Soviet_Jews
369,1890_births
369,1941_deaths
369,Communication_design
369,Congrès_International_d'Architecture_Moderne_members
369,Constructivist_architects
369,Deaths_from_tuberculosis
369,Russian_avant-garde
369,Jewish_artists
369,Jewish_painters
369,Russian_artists
369,Constructivism_(art)
370,Murdered_artists
370,People_from_Dresden
370,Action_T4_victims
370,Expressionist_painters
370,1899_births
370,1940_deaths
370,German_women_painters
371,nA
372,nA
373,nA
374,People_from_Meschede
374,German_Expressionist_painters
374,People_from_the_Province_of_Westphalia
374,1887_births
374,1914_deaths
374,German_military_personnel_killed_in_World_War_I
374,20th-century_painters
375,nA
376,nA
377,nA
378,nA
379,nA
380,German_painters
380,German_printmakers
380,Expressionism
380,German_Expressionist_painters
380,Modern_painters
380,1880_births
380,1916_deaths
380,Academy_of_Fine_Arts
380,_Munich_alumni
380,German_military_personnel_killed_in_World_War_I
380,People_from_Munich
380,People_from_the_Kingdom_of_Bavaria
380,Camoufleurs
381,Villa_Romana_prize_winners
381,German_military_personnel_of_World_War_I
381,Recipients_of_the_Pour_le_Mérite_(civil_class)
381,Bauhaus
381,Commanders_Crosses_of_the_Order_of_Merit_of_the_Federal_Republic_of_Germany
381,German_sculptors
381,1889_births
381,1981_deaths
381,People_from_Berlin
381,People_from_the_Province_of_Brandenburg
382,nA
383,American_stage_actors
383,Actors_from_New_York
383,Canadian_people_of_American_descent
383,1969_births
383,American_people_of_Italian_descent
383,Living_people
383,American_film_actors
383,American_television_actors
384,Belgian_anarchists
384,Graphic_novelists
384,Modern_painters
384,Modern_printmakers
384,1889_births
384,1972_deaths
384,Belgian_painters
384,Belgian_printmakers
384,Flemish_engravers
384,20th-century_engravers
385,Kunstakademie_Düsseldorf_faculty
385,Deaths_from_pulmonary_embolism
385,German_painters
385,Commanders_Crosses_of_the_Order_of_Merit_of_the_Federal_Republic_of_Germany
385,German_sculptors
385,1887_births
385,1965_deaths
385,People_from_Aachen
385,Modern_sculptors
386,nA
387,20th-century_sculptors
387,French_printmakers
387,Paintings_by_Henri_Matisse
387,People_of_the_Edwardian_era
387,Post-impressionist_painters
387,School_of_Paris
387,Alumni_of_the_Académie_Julian
387,Fauvism
387,French_sculptors
387,Modern_painters
387,People_from_Le_Cateau-Cambrésis
387,1869_births
387,1954_deaths
387,Deaths_from_myocardial_infarction
387,French_painters
388,nA
389,nA
390,nA
391,Villa_Romana_prize_winners
391,People_from_Bierutów
391,German_painters
391,People_from_the_Province_of_Silesia
391,Commanders_Crosses_of_the_Order_of_Merit_of_the_Federal_Republic_of_Germany
391,German_Expressionist_painters
391,German_Jews
391,1884_births
391,1966_deaths
391,Jewish_painters
391,People_interned_in_the_Isle_of_Man_during_World_War_II
392,nA
393,nA
394,Kunstakademie_Düsseldorf_alumni
394,German_painters
394,People_from_Steinfurt_(district)
394,Modern_painters
394,Recipients_of_the_Order_of_Merit_of_the_Federal_Republic_of_Germany
394,1886_births
394,1965_deaths
395,nA
396,Pointillism
396,Post-impressionist_painters
396,School_of_Paris
396,Cubism
396,Fauvism
396,Modern_painters
396,1883_births
396,1956_deaths
396,People_from_Nantes
396,20th-century_painters
396,Cubist_artists
396,French_painters
397,Architectural_sculptors
397,German_sculptors
397,1870_births
397,1919_deaths
397,Art_Nouveau
397,Bohemian-German_people
398,nA
399,nA
400,nA
401,nA
402,American_military_personnel_of_World_War_II
402,Minority_Leaders_of_the_United_States_House_of_Representatives
402,People_from_Peoria
402,_Illinois
402,Presidential_Citizens_Medal_recipients
402,Recipients_of_the_Bronze_Star_Medal
402,Presidential_Medal_of_Freedom_recipients
402,United_States_Army_soldiers
402,1923_births
402,Living_people
402,Recipients_of_the_Purple_Heart_medal
402,Members_of_the_United_States_House_of_Representatives_from_Illinois
402,Operation_Overlord_people
402,United_States_congressional_aides
403,nA
404,nA
405,nA
406,nA
407,People_from_Dresden
407,Deaths_in_childbirth
407,Expressionist_painters
407,1876_births
407,1907_deaths
407,German_women_painters
408,Burials_at_Père_Lachaise_Cemetery
408,Italian_sculptors
408,People_from_Livorno
408,School_of_Paris
408,Tuscan_painters
408,Modern_painters
408,1884_births
408,1920_deaths
408,Italian_expatriates_in_France
408,Italian_painters
408,Deaths_from_meningitis
408,Drug-related_deaths_in_France
408,Italian_Jews
408,Jewish_artists
408,Jewish_painters
408,Modern_sculptors
408,Sephardi_Jews
409,Deaths_from_leukemia
409,Graphic_designers
409,Bauhaus
409,Burials_at_Graceland_Cemetery_(Chicago)
409,Hungarian_photographers
409,Illinois_Institute_of_Technology_faculty
409,Modern_painters
409,1895_births
409,1946_deaths
409,Communication_design
409,Converts_to_Christianity
409,Hungarian_Jews
409,People_from_Bács-Kiskun_County
409,Hungarian_painters
409,Jewish_painters
410,nA
411,nA
412,nA
413,German_painters
413,Modern_painters
413,1892_births
413,1965_deaths
413,German_artists
414,People_from_Amersfoort
414,People_of_the_Edwardian_era
414,School_of_Paris
414,Dutch_painters
414,Modern_painters
414,1872_births
414,1944_deaths
414,Burials_at_Cypress_Hills_National_Cemetery
414,Dutch_expatriates_in_the_United_States
414,Artists_from_New_York
414,De_Stijl
414,Deaths_from_pneumonia
415,1889_births
415,1976_deaths
415,Italian_painters
417,nA
418,People_from_Castleford
418,20th-century_sculptors
418,Alumni_of_the_Royal_College_of_Art
418,English_sculptors
418,Erasmus_Prize_winners
418,Fellows_of_the_British_Academy
418,Recipients_of_the_Pour_le_Mérite_(civil_class)
418,People_from_Much_Hadham
418,British_sculptors
418,English_artists
418,War_artists
418,1898_births
418,1986_deaths
418,English_people_of_Irish_descent
418,London_Regiment_soldiers
418,Members_of_the_Order_of_the_Companions_of_Honour
418,British_Army_personnel_of_World_War_I
418,British_artists
418,Burials_at_St_Paul's_Cathedral
418,Members_of_the_Order_of_Merit
418,Modern_sculptors
418,Alumni_of_the_Leeds_College_of_Art
419,nA
420,German_painters
420,German_printmakers
420,People_from_Querfurt
420,Bauhaus
420,German_architects
420,1895_births
420,1987_deaths
420,People_from_Lindau
421,German_military_personnel_of_World_War_I
421,German_painters
421,German_printmakers
421,People_from_the_Province_of_Silesia
421,People_from_Lubawka
421,Expressionism
421,1874_births
421,1930_deaths
421,Academy_of_Fine_Arts
421,_Munich_alumni
422,nA
423,nA
424,German_military_personnel_of_World_War_II
424,German_military_personnel_of_the_Bundeswehr
424,Kriegsmarine_personnel
424,Recipients_of_the_German_Cross
424,Recipients_of_the_Bronze_Medal_of_Military_Valor
424,Recipients_of_the_Knight's_Cross
424,1913_births
424,Officers_Crosses_of_the_Order_of_Merit_of_the_Federal_Republic_of_Germany
424,2005_deaths
425,People_from_Løten
425,Burials_at_Vår_Frelsers_gravlund
425,Expressionist_painters
425,Norwegian_painters
425,1863_births
425,1944_deaths
425,Art_Nouveau
425,Norwegian_artists
425,Symbolist_painters
425,Knights_Grand_Cross_of_the_Order_of_St._Olav
426,nA
427,nA
428,nA
429,nA
430,German_painters
430,Artists_from_Berlin
430,Art_Informel_and_Tachisme_painters
430,1902_births
430,1968_deaths
431,nA
432,German_military_personnel_of_World_War_I
432,German_prisoners_of_war
432,People_from_the_Kingdom_of_Württemberg
432,Recipients_of_the_Prince_Eugen_Medal
432,German_emigrants_to_Norway
432,People_from_Esslingen_am_Neckar
432,World_War_I_prisoners_of_war_held_by_the_United_Kingdom
432,German_Expressionist_painters
432,German_sculptors
432,Norwegian_painters
432,1893_births
432,1975_deaths
432,People_who_emigrated_to_escape_Nazism
432,Commanders_of_the_Order_of_St._Olav
432,Norwegian_sculptors
433,nA
434,nA
435,nA
436,German_printmakers
436,Recipients_of_the_Pour_le_Mérite_(civil_class)
436,German_Expressionist_painters
436,Modern_painters
436,1867_births
436,1956_deaths
436,German_people_of_Danish_descent
436,People_from_Aabenraa_Municipality
436,People_from_the_Province_of_Schleswig-Holstein
437,nA
438,German_caricaturists
438,1845_births
438,1923_deaths
438,Academy_of_Fine_Arts
438,_Munich_alumni
439,nA
440,nA
441,nA
443,nA
444,nA
445,nA
446,nA
447,nA
448,nA
449,nA
450,People_from_Mülheim
450,People_from_the_Rhine_Province
450,1893_births
450,1966_deaths
450,German_artists
451,German_military_personnel_of_World_War_I
451,German_painters
451,Missing_people
451,1888_births
451,1945_deaths
451,People_from_East_Prussia
452,Bulgarian_expatriates_in_Austria
452,Bulgarian_expatriates_in_Germany
452,Bulgarian_expatriates_in_Romania
452,Bulgarian_expatriates_in_the_United_States
452,Bulgarian_people_of_Jewish_descent
452,People_from_Vidin
452,American_painters
452,American_printmakers
452,Artists_from_Paris
452,French_expatriates_in_the_United_States
452,French_people_of_Jewish_descent
452,Jewish_School_of_Paris
452,School_of_Paris
452,Suicides_by_hanging_in_France
452,1885_births
452,1930_deaths
452,Artists_who_committed_suicide
452,Bulgarian_painters
452,French_painters
452,French_people_of_Bulgarian_descent
452,Jewish_painters
452,Sephardi_Jews
452,Suicides_by_sharp_instrument_in_France
453,nA
454,German_painters
454,German_printmakers
454,People_from_Zwickau
454,Commanders_Crosses_of_the_Order_of_Merit_of_the_Federal_Republic_of_Germany
454,Expressionism
454,Modern_painters
454,1881_births
454,1955_deaths
454,People_from_the_Kingdom_of_Saxony
455,nA
456,German_painters
456,People_from_Düsseldorf
456,1897_births
456,1984_deaths
457,1881_births
457,1958_deaths
457,Swiss_painters
459,German_military_personnel_of_World_War_II
459,Luftwaffe_pilots
459,Recipients_of_the_German_Cross
459,German_World_War_II_flying_aces
459,Recipients_of_the_Knight's_Cross
459,1916_births
459,1986_deaths
459,Recipients_of_the_Iron_Cross
460,20th-century_sculptors
460,Lenin_Peace_Prize_recipients
460,People_from_Málaga
460,School_of_Paris
460,Spanish_communists
460,Spanish_sculptors
460,Ballets_designed_by_Pablo_Picasso
460,Cubism
460,Modern_painters
460,Spanish_atheists
460,Spanish_painters
460,Spanish_people_of_the_Spanish_Civil_War
460,Spanish_potters
460,1881_births
460,1973_deaths
460,Ballet_designers
460,French_Communist_Party_members
460,Pablo_Picasso
460,Spanish_expatriates_in_France
460,People_from_Paris
461,English–German_translators
461,Commanders_Crosses_of_the_Order_of_Merit_of_the_Federal_Republic_of_Germany
461,People_from_the_Province_of_Westphalia
461,University_of_Münster_faculty
461,1904_births
461,1997_deaths
461,German_Roman_Catholics
461,Roman_Catholic_philosophers
462,nA
463,nA
464,nA
465,nA
466,nA
467,nA
468,Italian_sculptors
468,Italian_scenic_designers
468,1894_births
468,1956_deaths
468,Italian_fascists
468,Italian_painters
468,People_from_Modena
468,Futurism
469,nA
470,nA
471,nA
472,German_painters
472,Recipients_of_the_Pour_le_Mérite_(civil_class)
472,Modern_painters
472,1880_births
472,1966_deaths
472,Knight_Commanders_of_the_Order_of_Merit_of_the_Federal_Republic_of_Germany
472,People_from_Speyer
472,People_from_the_Palatinate
473,nA
474,nA
475,People_murdered_in_Germany
475,Deaths_by_firearm_in_Germany
475,German_science_fiction_writers
475,Jewish_anti-Zionism
475,Organisation_Consul_victims
475,Assassinated_German_politicians
475,Foreign_Ministers_of_Germany
475,German_Jews
475,German_engineers
475,Soldiers_of_the_French_Foreign_Legion
475,1867_births
475,1922_deaths
475,Assassinated_Jews
475,German_anti-communists
475,German_terrorism_victims
475,Government_ministers_of_Germany
475,Weimar_Republic_politicians
475,German_businesspeople
475,Jewish_German_history
475,People_from_the_Province_of_Brandenburg
475,Writers_from_Berlin
475,Jewish_German_politicians
476,nA
477,nA
478,nA
479,German_jazz_guitarists
479,People_from_Hagen
479,Experimental_luthiers
479,1949_births
479,2011_deaths
479,Free_improvisation
479,Inventors_of_musical_instruments
480,nA
481,nA
482,nA
483,nA
484,nA
485,nA
486,nA
487,nA
488,nA
489,nA
490,People_from_Wurzen
490,1883_births
490,1934_deaths
490,German_poets
490,People_from_the_Kingdom_of_Saxony
491,nA
492,nA
493,Villa_Romana_prize_winners
493,People_from_Würzburg
493,German_sculptors
493,Recipients_of_the_Order_of_Merit_of_the_Federal_Republic_of_Germany
493,1890_births
493,1971_deaths
493,German_women_artists
493,Modern_sculptors
493,Women_sculptors
494,nA
495,German_painters
495,People_from_Segeberg
495,Expressionism
495,1849_births
495,1938_deaths
496,nA
497,nA
498,nA
499,nA
500,Burials_at_the_Cemetery_of_Saint-Louis
500,_Versailles
500,French_printmakers
500,Ballets_designed_by_Georges_Rouault
500,Expressionist_painters
500,Fauvism
500,1871_births
500,1958_deaths
500,Ballet_designers
500,French_Roman_Catholics
500,French_painters
501,nA
502,nA
503,nA
504,Mittelbau-Dora_concentration_camp_personnel
504,Loss_of_United_States_citizenship_by_prior_Nazi_affiliation
504,German_aerospace_engineers
504,German_inventors
504,Nazis
504,People_from_Saxe-Meiningen
504,1906_births
504,1996_deaths
504,German_people_of_World_War_II
504,SA_personnel
504,Berlin_Institute_of_Technology_alumni
504,Early_spaceflight_scientists
504,German_emigrants_to_the_United_States
504,NASA_personnel
504,German_rocket_scientists
505,nA
506,nA
507,nA
508,nA
509,nA
510,nA
511,People_from_Neu-Ulm
511,Olympic_bronze_medalists_in_art_competitions
511,German_sculptors
511,1887_births
511,1955_deaths
512,nA
513,People_from_Budapest
513,1873_births
513,1950_deaths
513,Hungarian_painters
514,nA
515,nA
516,nA
517,People_from_Český_Krumlov
517,19th-century_Austrian_people
517,Academy_of_Fine_Arts_Vienna_alumni
517,Austro-Hungarian_people
517,People_of_the_Edwardian_era
517,Austrian_painters
517,Expressionism
517,People_from_Tulln_an_der_Donau
517,1890_births
517,1918_deaths
517,Art_Nouveau
517,Austrian_people_of_Czech_descent
517,Deaths_from_the_1918_flu_pandemic
517,19th-century_painters
517,Infectious_disease_deaths_in_Austria
518,German_graphic_designers
518,German_painters
518,People_from_Bavaria
518,1876_births
518,1949_deaths
519,nA
520,German_painters
520,German_soldiers
520,German_puppeteers
520,Bauhaus
520,German_sculptors
520,German_theatre_directors
520,1888_births
520,1943_deaths
520,Ballet_designers
520,Ballet_librettists
521,nA
522,German_painters
522,People_from_the_Kingdom_of_Württemberg
522,Modern_painters
522,1890_births
522,1955_deaths
522,Communist_Party_of_Germany_politicians
522,People_from_Calw
523,nA
524,nA
525,nA
526,nA
527,nA
528,nA
529,German_painters
529,German_printmakers
529,People_from_Chemnitz
529,Expressionism
529,Modern_painters
529,1884_births
529,1976_deaths
529,People_from_the_Kingdom_of_Saxony
530,nA
531,nA
532,nA
533,nA
534,Suicides_by_hanging_in_Germany
534,University_of_Heidelberg_faculty
534,History_of_psychiatry
534,1891_births
534,1946_deaths
534,Action_T4_personnel
534,Holocaust_perpetrators
534,Nazi_physicians
534,Nazis_who_committed_suicide_in_prison_custody
534,German_psychiatrists
535,nA
536,German_painters
536,People_from_Wolfenbüttel
536,1890_births
536,1945_deaths
536,People_from_Brunswick
537,2._Fußball-Bundesliga_players
537,Fußball-Bundesliga_players
537,People_from_Duisburg
537,VfL_Bochum_II_players
537,Rot-Weiss_Essen_players
537,Alemannia_Aachen_players
537,1944_births
537,Living_people
537,Association_football_goalkeepers
537,German_footballers
537,VfL_Bochum_players
538,nA
539,nA
540,nA
541,nA
542,1886_births
542,1966_deaths
542,Converts_to_Roman_Catholicism
542,German_artists
542,Entartete_Kunst
543,German_painters
543,Expressionist_painters
543,1889_births
543,1938_deaths
543,People_from_Munich
544,nA
545,nA
546,American_hoteliers
546,History_of_Dallas
546,_Texas
546,1889_births
546,1954_deaths
547,nA
549,nA
550,nA
551,nA
552,nA
553,nA
554,nA
555,German_theologians
555,Members_of_the_Frankfurt_Parliament
555,People_from_Vorpommern-Rügen
555,People_from_the_Province_of_Pomerania
555,University_of_Halle-Wittenberg_alumni
555,1812_births
555,1885_deaths
555,Humboldt_University_of_Berlin_alumni
555,University_of_Bonn_alumni
555,University_of_Halle-Wittenberg_faculty
556,nA
557,nA
558,nA
559,nA
560,nA
561,German_graphic_designers
561,Modern_artists
561,People_from_Hanover
561,Sound_poets
561,1887_births
561,1948_deaths
561,Dada
561,Modernist_theatre
561,People_interned_in_the_Isle_of_Man_during_World_War_II
562,nA
563,nA
564,People_from_Iaşi
564,Romanian_Jews
564,Levites
564,Moldavian_Jews
564,Romanian_artists
564,1875_births
564,1944_deaths
565,Brazilian_Jews
565,People_from_Vilnius
565,Brazilian_people_of_Lithuanian_descent
565,Lithuanian_painters
565,1891_births
565,1957_deaths
565,Brazilian_painters
565,Jewish_painters
565,Lithuanian_Jews
566,nA
567,nA
568,Painters_of_the_Return_to_Order
568,Modern_art
568,1883_births
568,1966_deaths
568,Italian_Futurist_painters
569,nA
570,Artists_from_Paris
570,Burials_at_Père_Lachaise_Cemetery
570,Peintres_de_la_Marine
570,Pointillism
570,Post-impressionist_painters
570,French_anarchists
570,1863_births
570,1935_deaths
570,French_painters
570,Prix_Blumenthal
571,nA
572,People_from_the_Province_of_Silesia
572,People_from_Kłodzko
572,Olympic_bronze_medalists_in_art_competitions
572,Commanders_Crosses_of_the_Order_of_Merit_of_the_Federal_Republic_of_Germany
572,1888_births
572,1965_deaths
572,German_artists
573,Italian_muralists
573,People_from_Sassari
573,Modern_painters
573,1885_births
573,1961_deaths
573,Italian_fascists
573,Italian_painters
574,nA
575,German_painters
575,Impressionist_artists
575,People_from_Landshut
575,Alumni_of_the_Académie_Julian
575,1868_births
575,1932_deaths
575,Members_of_the_Bavarian_Maximilian_Order_for_Science_and_Art
576,Ukrainian_designers
576,Industrial_designers
576,1894_births
576,1965_deaths
576,Ukrainian_Jews
577,nA
578,nA
579,nA
580,nA
581,nA
582,nA
583,nA
584,nA
585,Israeli_artists
585,Israeli_people_of_German_descent
585,Printmakers
585,Bezalel_Academy_of_Art_and_Design_faculty
585,People_from_Żerków
585,German_Jews
585,1887_births
585,1968_deaths
585,Israeli_painters
585,Jewish_painters
586,nA
587,nA
588,nA
589,nA
590,nA
591,nA
592,nA
593,nA
594,nA
595,nA
596,nA
597,German_painters
597,1881_births
597,1944_deaths
597,People_from_Munich
598,nA
599,Alumni_of_University_College_London
599,Founders_of_Indian_schools_and_colleges
599,National_anthem_writers
599,Nobel_laureates_in_Literature
599,University_of_Calcutta_faculty
599,Bengali_zamindars
599,Indian_knights
599,Brahmos
599,University_of_Calcutta_alumni
599,1861_births
599,1941_deaths
599,Bengali_Nobel_laureates
599,Bengali_writers
599,Contemporary_Indian_philosophers
599,Indian_Nobel_laureates
599,Presidency_University
599,_Kolkata_alumni
599,Rabindranath_Tagore
599,Vangiya_Sahitya_Parishad
599,Knights_Bachelor
599,People_associated_with_Santiniketan
599,People_associated_with_the_Bengal_Renaissance
600,nA
601,nA
602,nA
603,nA
604,German_painters
604,1884_births
604,1948_deaths
604,People_from_Heilbronn
604,Degenerate_artists
605,nA
606,nA
607,nA
608,nA
609,nA
610,nA
611,nA
612,nA
613,nA
614,nA
615,nA
616,nA
617,nA
618,nA
619,nA
620,nA
621,nA
622,nA
623,nA
624,nA
625,nA
626,nA
627,nA
628,nA
629,People_from_the_Rhine_Province
629,1885_births
629,1970_deaths
629,German_artists
630,nA
631,nA
632,nA
633,French_printmakers
633,Fauvism
633,1876_births
633,1958_deaths
633,French_painters
634,nA
635,nA
636,People_from_the_Province_of_Saxony
636,German_architects
636,1889_births
636,1962_deaths
636,German_artists
636,People_from_Halle_(Saale)
637,nA
638,People_from_Wels-Land_District
638,20th-century_Austrian_people
638,Austrian_expatriates_in_Germany
638,Austrian_painters
638,1892_births
638,1940_deaths
638,20th-century_painters
639,nA
640,nA
641,nA
642,nA
643,nA
644,nA
645,nA
646,nA
647,1875_births
647,1956_deaths
649,nA
650,nA
651,nA
652,nA
653,nA
654,nA
655,nA
656,nA
657,nA
658,nA
659,nA
660,nA
661,nA
662,nA
663,nA
664,nA
665,People_from_Dresden
665,1894_births
665,1974_deaths
665,German_artists
665,People_from_the_Kingdom_of_Saxony
666,nA
667,nA
668,nA
669,nA
670,nA
671,American_painters
671,German_painters
671,Artists_from_Berlin
671,Modern_painters
671,1903_births
671,1972_deaths
671,American_artists
671,German_emigrants_to_the_United_States
672,nA
673,nA
